lwPropertyId,address,city,state,county,zip,price,acres,Rate,Url,types,status,created_at,updated_at
338021209,,Uvalde,Texas,Uvalde County,78801,1,165.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-recreational-property-for-sale/pid/338021209,Recreational Property Undeveloped Land Hunting Property,Active,2021-04-22 11:38:14.189062+00,2021-04-22 11:38:14.189109+00
331978779,,Uvalde,Texas,Uvalde County,78801,1,214.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-farms-and-ranches-for-sale/pid/331978779,Farms and Ranches Hunting Property House,Active,2021-04-22 11:38:14.193771+00,2021-04-22 11:38:14.193812+00
336487701,,Uvalde,Texas,Uvalde County,78801,1,2900.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-hunting-property-for-sale/pid/336487701,Hunting Property Horse Property House,Active,2021-04-22 11:38:14.198093+00,2021-04-22 11:38:14.198134+00
338194988,,Barksdale,Texas,Edwards County,78828,1,413.0,0.0,https://www.landwatch.com/edwards-county-county-texas-farms-and-ranches-for-sale/pid/338194988,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 11:38:26.948201+00,2021-04-22 11:38:26.948234+00
338922496,,Barksdale,Texas,Edwards County,78828,1,391.0,0.0,https://www.landwatch.com/edwards-county-county-texas-farms-and-ranches-for-sale/pid/338922496,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:38:26.959788+00,2021-04-22 11:38:26.959821+00
409686554,,Brackettville,Texas,Edwards County,78832,1,647.0,0.0,https://www.landwatch.com/edwards-county-county-texas-farms-and-ranches-for-sale/pid/409686554,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 11:38:34.999062+00,2021-04-22 11:38:34.999095+00
338933750,,Brackettville,Texas,Kinney County,78832,1,490.0,0.0,https://www.landwatch.com/kinney-county-county-texas-farms-and-ranches-for-sale/pid/338933750,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:38:35.037886+00,2021-04-22 11:38:35.037927+00
338645079,,Brackettville,Texas,Kinney County,78832,1,2963.0,0.0,https://www.landwatch.com/kinney-county-county-texas-farms-and-ranches-for-sale/pid/338645079,Farms and Ranches Recreational Property,Active,2021-04-22 11:38:35.046745+00,2021-04-22 11:38:35.046785+00
331305836,,Brackettville,Texas,Kinney County,78832,1,1183.0,0.0,https://www.landwatch.com/kinney-county-county-texas-farms-and-ranches-for-sale/pid/331305836,Farms and Ranches Recreational Property,Active,2021-04-22 11:38:35.064092+00,2021-04-22 11:38:35.064135+00
410028190,,Carrizo Springs,Texas,Dimmit County,78834,1,5008.0,0.0,https://www.landwatch.com/dimmit-county-county-texas-farms-and-ranches-for-sale/pid/410028190,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:38:43.607694+00,2021-04-22 11:38:43.607719+00
335328013,,Carrizo Springs,Texas,Dimmit County,78834,1,727.0,0.0,https://www.landwatch.com/dimmit-county-county-texas-farms-and-ranches-for-sale/pid/335328013,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 11:38:43.656427+00,2021-04-22 11:38:43.656472+00
336527550,,Carrizo Springs,Texas,Dimmit County,78834,1,810.0,0.0,https://www.landwatch.com/dimmit-county-county-texas-farms-and-ranches-for-sale/pid/336527550,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:38:43.678533+00,2021-04-22 11:38:43.678575+00
336194360,,Comstock,Texas,Val Verde County,78837,1,615.0,0.0,https://www.landwatch.com/val-verde-county-county-texas-undeveloped-land-for-sale/pid/336194360,Undeveloped Land Hunting Property,Active,2021-04-22 11:38:52.288321+00,2021-04-22 11:38:52.288363+00
331306140,,Crystal City,Texas,Zavala County,78839,1,293.0,0.0,https://www.landwatch.com/zavala-county-county-texas-farms-and-ranches-for-sale/pid/331306140,Farms and Ranches Hunting Property House,Active,2021-04-22 11:39:03.730356+00,2021-04-22 11:39:03.730398+00
409263520,,Del Rio,Texas,Val Verde County,78840,1,21.0,0.0,https://www.landwatch.com/val-verde-county-county-texas-farms-and-ranches-for-sale/pid/409263520,Farms and Ranches Recreational Property Hunting Property Riverfront Property Waterfront Property House,Active,2021-04-22 11:39:06.155294+00,2021-04-22 11:39:06.155327+00
331305809,,Del Rio,Texas,Val Verde County,78840,1,2200.0,0.0,https://www.landwatch.com/val-verde-county-county-texas-farms-and-ranches-for-sale/pid/331305809,Farms and Ranches Recreational Property Hunting Property Riverfront Property Waterfront Property,Active,2021-04-22 11:39:06.202159+00,2021-04-22 11:39:06.202202+00
331306169,Spur 406,Del Rio,Texas,Val Verde County,78840,1,6600.0,0.0,https://www.landwatch.com/val-verde-county-county-texas-farms-and-ranches-for-sale/pid/331306169,Farms and Ranches Recreational Property Hunting Property Riverfront Property Waterfront Property House,Active,2021-04-22 11:39:06.227064+00,2021-04-22 11:39:06.227098+00
331305808,Spur 406,Del Rio,Texas,Val Verde County,78840,1,3300.0,0.0,https://www.landwatch.com/val-verde-county-county-texas-farms-and-ranches-for-sale/pid/331305808,Farms and Ranches Recreational Property Hunting Property Lakefront Property Waterfront Property,Active,2021-04-22 11:39:06.811197+00,2021-04-22 11:39:06.811222+00
409962957,,Dryden,Texas,Terrell County,78851,1,664.0,0.0,https://www.landwatch.com/terrell-county-county-texas-farms-and-ranches-for-sale/pid/409962957,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 11:39:31.506052+00,2021-04-22 11:39:31.5061+00
333419939,,Dryden,Texas,Terrell County,78851,1,9700.0,0.0,https://www.landwatch.com/terrell-county-county-texas-farms-and-ranches-for-sale/pid/333419939,Farms and Ranches Recreational Property Hunting Property Riverfront Property Waterfront Property House,Active,2021-04-22 11:39:31.592608+00,2021-04-22 11:39:31.592636+00
331306175,Hwy 57,Eagle Pass,Texas,Maverick County,78852,1,3710.0,0.0,https://www.landwatch.com/maverick-county-county-texas-farms-and-ranches-for-sale/pid/331306175,Farms and Ranches Hunting Property House,Active,2021-04-22 11:39:37.550199+00,2021-04-22 11:39:37.550309+00
333356185,CR 160,Midland,Texas,Midland County,79706,1664894,475.68,3500.0,https://www.landwatch.com/midland-county-county-texas-farms-and-ranches-for-sale/pid/333356185,Farms and Ranches Hunting Property,Active,2021-04-22 11:57:21.386427+00,2021-04-22 11:57:21.386467+00
408814704,202 CR 450,Hondo,Texas,Medina County,78861,1,138.0,0.0,https://www.landwatch.com/medina-county-county-texas-farms-and-ranches-for-sale/pid/408814704,Farms and Ranches Recreational Property House,Active,2021-04-22 11:40:00.057582+00,2021-04-22 11:40:00.057604+00
331584030,,D'Hanis,Texas,Medina County,78861,1,1689.0,0.0,https://www.landwatch.com/medina-county-county-texas-farms-and-ranches-for-sale/pid/331584030,Farms and Ranches Hunting Property House,Active,2021-04-22 11:40:00.064735+00,2021-04-22 11:40:00.064763+00
339316687,,D'Hanis,Texas,Medina County,78861,1,650.0,0.0,https://www.landwatch.com/medina-county-county-texas-farms-and-ranches-for-sale/pid/339316687,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:00.081616+00,2021-04-22 11:40:00.081685+00
337256843,,Quihi,Texas,Medina County,78861,1,138.0,0.0,https://www.landwatch.com/medina-county-county-texas-recreational-property-for-sale/pid/337256843,Recreational Property Horse Property House,Active,2021-04-22 11:40:00.097636+00,2021-04-22 11:40:00.09767+00
333728419,,Medina Lake,Texas,Medina County,78861,0,143.5,0.0,https://www.landwatch.com/medina-county-county-texas-recreational-property-for-sale/pid/333728419,Recreational Property Riverfront Property Waterfront Property House,Active,2021-04-22 11:40:00.15731+00,2021-04-22 11:40:00.157333+00
334377112,,Knippa,Texas,Uvalde County,78870,1,907.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-farms-and-ranches-for-sale/pid/334377112,Farms and Ranches Recreational Property,Active,2021-04-22 11:40:04.580501+00,2021-04-22 11:40:04.580531+00
409053305,,Langtry,Texas,Val Verde County,78871,1,2221.0,0.0,https://www.landwatch.com/val-verde-county-county-texas-farms-and-ranches-for-sale/pid/409053305,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:11.259191+00,2021-04-22 11:40:11.259234+00
409053191,,Langtry,Texas,Val Verde County,78871,1,3143.0,0.0,https://www.landwatch.com/val-verde-county-county-texas-farms-and-ranches-for-sale/pid/409053191,Farms and Ranches Hunting Property Horse Property,Active,2021-04-22 11:40:11.270716+00,2021-04-22 11:40:11.270759+00
